locality,lon,lat,emergence,host,host.gen,radius,ENM_avz,ENM_avm,ENM_avs
Ngezima,11.130908,11.423724,1,maize,8338-1,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.823788546,maize,8321-21,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.704845815,sorghum,KSY-15,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.537444934,sorghum,SRN-4841,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.449339207,millet,SE302,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.167400881,millet,SE2124,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Obeid,30.23333333,13.16666667,1,sorghum,NA,50000,0.200446111128432,0.0153943425328105,-0.102765228105041
Obeid,30.23333333,13.16666667,0.25,millet,NA,50000,0.200446111128432,0.0153943425328105,-0.102765228105041
Samaru,8.38333,9.75,0.083333333,sorghum,IS-2652,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0.05952381,sorghum,IS-3469,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0.125,sorghum,IS-9289,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,1,sorghum,DFF-2123,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0,millet,Ex-Tukur,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0,millet,Ex-Mokwa,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0,maize,NigCompB,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
Samaru,8.38333,9.75,0,maize,BiuYellowXC-10,50000,-0.307367579300405,0.424824842117341,-0.165026400446956
SinthionMaleme,-13.916667,13.8167,1,sorghum,IS-2652,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.037037037,sorghum,IS-3469,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.611111111,sorghum,IS-9289,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.5,sorghum,DFF-2123,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.666666667,millet,Ex-Tukur,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.185185185,millet,Ex-Mokwa,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.222222222,maize,NigCompB,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
SinthionMaleme,-13.916667,13.8167,0.12962963,maize,BiuYellowXC-10,50000,0.415948143499061,-0.0285278788135963,0.0202538380226769
Tamale,-0.8393,9.40079,0.111111111,sorghum,IS-2652,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0.333333333,sorghum,IS-3469,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0.136752137,sorghum,IS-9289,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,1,sorghum,DFF-2123,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0,millet,Ex-Tukur,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0.068376068,millet,Ex-Mokwa,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0.05982906,maize,NigCompB,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
Tamale,-0.8393,9.40079,0.299145299,maize,BiuYellowXC-10,50000,-0.0238707785746024,0.253986459251985,0.0381042539223188
WadMedani,33.538424,14.383395,0.713344316,sorghum,IS-5603,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.827018122,sorghum,SRN-4841,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,1,sorghum,N-13,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.881383855,sorghum,CK-60B,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.828665568,sorghum,1202B,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.594728171,sorghum,2219B,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.100494234,millet,B-282,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.232289951,millet,Ex-Bomu,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.100494234,millet,J-104,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.123558484,millet,D2-Comp,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.161449753,millet,CIVT-II,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.420098847,maize,D-771,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.477759473,maize,Diara,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.472817133,maize,Syn-B23,50000,0.150824320828038,0.306205220208573,-0.121356077542825
WadMedani,33.538424,14.383395,0.377265239,maize,L-4,50000,0.150824320828038,0.306205220208573,-0.121356077542825
Yendi,-0.00991,9.44272,0.408695652,sorghum,IS-2652,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.533333333,sorghum,IS-3469,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.144927536,sorghum,IS-9289,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,1,sorghum,DFF-2123,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.005797101,millet,Ex-Tukur,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.005797101,millet,Ex-Mokwa,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.142028986,maize,NigCompB,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
Yendi,-0.00991,9.44272,0.231884058,maize,BiuYellowXC-10,50000,-0.0057488801968443,0.155751063817386,0.0374256348421808
AbuNaama,34.15,12.73333333,0.619298246,sorghum,IS-5603,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.294736842,sorghum,SRN-4841,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.877192982,sorghum,N-13,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.745614035,sorghum,CK-60B,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,1,sorghum,1202B,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.961403509,sorghum,2219B,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.145614035,millet,B-282,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.180701754,millet,Ex-Bomu,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.198245614,millet,J-104,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.136842105,millet,D2-Comp,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.452631579,millet,CIVT-II,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.171929825,maize,D-771,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.114035088,maize,Diara,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.133333333,maize,Syn-B23,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
AbuNaama,34.15,12.73333333,0.157894737,maize,L-4,90000,-0.272752293582842,0.295003763724847,-0.299206462599283
Andre,4.392543,11.901889,0.3125,maize,8322-13,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.270833333,maize,8425-8,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,1,maize,8338-1,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.774305556,maize,8321-21,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.336805556,sorghum,KSY-15,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.434027778,sorghum,SRN-4841,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.017361111,millet,SE302,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Andre,4.392543,11.901889,0.027777778,millet,SE2124,90000,0.328396280320098,0.023608831388709,0.000382894366447925
Bakura,5.871866,12.705986,0.872093023,maize,8322-13,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.970930233,maize,8425-8,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.941860465,maize,8338-1,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,1,maize,8321-21,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.88372093,sorghum,KSY-15,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.534883721,sorghum,SRN-4841,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.813953488,millet,SE302,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bakura,5.871866,12.705986,0.784883721,millet,SE2124,90000,0.215567289349496,-0.182041204828521,-0.0888584654044592
Bambey,-16.456983,14.698908,0.056156156,sorghum,IS-2652,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.011111111,sorghum,IS-3469,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.36036036,sorghum,IS-9289,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.144144144,sorghum,DFF-2123,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.858858859,millet,Ex-Tukur,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,1,millet,Ex-Mokwa,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.115015015,maize,NigCompB,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bambey,-16.456983,14.698908,0.047447447,maize,BiuYellowXC-10,90000,0.302591787581325,-0.284663954221107,0.298435991629455
Bida,6.005702,9.081794,0.492424242,maize,8322-13,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,1,maize,8425-8,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0.590909091,maize,8338-1,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0.704545455,maize,8321-21,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0.439393939,sorghum,KSY-15,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0.340909091,sorghum,SRN-4841,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0,millet,SE302,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Bida,6.005702,9.081794,0,millet,SE2124,90000,-0.246606109863369,0.0990499910901368,-0.119204374344447
Busia,34.10946,0.458835,0.52240566,sorghum,IS-5603,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.375,sorghum,SRN-4841,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.377358491,sorghum,N-13,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.503537736,sorghum,CK-60B,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.9375,sorghum,1202B,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.666273585,sorghum,2219B,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.071933962,millet,B-282,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.071933962,millet,Ex-Bomu,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.108490566,millet,J-104,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.071933962,millet,D2-Comp,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.071933962,millet,CIVT-II,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.431603774,maize,D-771,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,1,maize,Diara,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.599056604,maize,Syn-B23,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Busia,34.10946,0.458835,0.794811321,maize,L-4,90000,-0.0943329576030754,0.349635693415645,0.183043471997301
Damaturu,11.964497,11.74704,0.85,maize,8322-13,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.85,maize,8425-8,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,1,maize,8338-1,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.727272727,maize,8321-21,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.240909091,sorghum,KSY-15,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.5,sorghum,SRN-4841,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.65,millet,SE302,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
Damaturu,11.964497,11.74704,0.445454545,millet,SE2124,90000,0.246533439083602,-0.0591850705338492,0.0530884966541127
FarakoBa,-4.305229,11.164901,0.894576012,sorghum,IS-5603,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.179526356,sorghum,SRN-4841,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.239877769,sorghum,N-13,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.888464477,sorghum,CK-60B,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,1,sorghum,1202B,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.566080978,sorghum,2219B,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.550038197,millet,B-282,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.48433919,millet,Ex-Bomu,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.453017571,millet,J-104,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.555385791,millet,D2-Comp,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.400305577,millet,CIVT-II,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.147440794,maize,D-771,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.067990833,maize,Diara,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.289533995,maize,Syn-B23,90000,0.112564960335229,0.167614864943058,0.0134685016373645
FarakoBa,-4.305229,11.164901,0.168831169,maize,L-4,90000,0.112564960335229,0.167614864943058,0.0134685016373645
Galadima,13.154291,11.822651,0.515695067,maize,8322-13,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.97309417,maize,8425-8,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.874439462,maize,8338-1,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,1,maize,8321-21,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.282511211,sorghum,KSY-15,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.547085202,sorghum,SRN-4841,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.434977578,millet,SE302,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Galadima,13.154291,11.822651,0.865470852,millet,SE2124,90000,0.324826162505506,0.0284239074469949,0.144724461886246
Gombe,11.170659,10.282907,0.806896552,maize,8322-13,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,1,maize,8425-8,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.862068966,maize,8338-1,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.779310345,maize,8321-21,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.517241379,sorghum,KSY-15,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.468965517,sorghum,SRN-4841,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.013793103,millet,SE302,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gombe,11.170659,10.282907,0.068965517,millet,SE2124,90000,0.0197067792200163,0.0811904311108867,-0.161617838523627
Gumi,5.11558,12.130529,1,maize,8322-13,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.794871795,maize,8425-8,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.605128205,maize,8338-1,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.553846154,maize,8321-21,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.907692308,sorghum,KSY-15,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.220512821,sorghum,SRN-4841,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.01025641,millet,SE302,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gumi,5.11558,12.130529,0.025641026,millet,SE2124,90000,0.289945578342133,0.00566833049101294,-0.0466791697236546
Gwoza,13.695827,11.077483,0.807142857,maize,8322-13,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,1,maize,8425-8,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0.907142857,maize,8338-1,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0.928571429,maize,8321-21,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0.95,sorghum,KSY-15,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0.514285714,sorghum,SRN-4841,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0.228571429,millet,SE302,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Gwoza,13.695827,11.077483,0,millet,SE2124,90000,0.158010778053811,0.155668855025541,-0.00717624806996307
Jibiya,7.061331,12.867239,0.368,maize,8322-13,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0.488,maize,8425-8,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,1,maize,8338-1,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0.448,maize,8321-21,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0.292,sorghum,KSY-15,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0.212,sorghum,SRN-4841,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0,millet,SE302,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Jibiya,7.061331,12.867239,0,millet,SE2124,90000,0.0738475478326211,-0.236315588670391,-0.107572452095078
Kamboinse,-1.552899,12.461239,0.336565097,sorghum,IS-5603,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.602493075,sorghum,SRN-4841,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.232686981,sorghum,N-13,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,1,sorghum,CK-60B,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.677285319,sorghum,1202B,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.691135734,sorghum,2219B,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.127423823,millet,B-282,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.084487535,millet,Ex-Bomu,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.084487535,millet,J-104,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.391966759,millet,D2-Comp,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.127423823,millet,CIVT-II,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.084487535,maize,D-771,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.110803324,maize,Diara,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.110803324,maize,Syn-B23,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kamboinse,-1.552899,12.461239,0.110803324,maize,L-4,90000,0.445791293723711,0.0474321452400463,-0.00605822912517604
Kankia,7.783579,12.427128,0.337837838,maize,8322-13,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.382882883,maize,8425-8,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,1,maize,8338-1,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.666666667,maize,8321-21,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.527027027,sorghum,KSY-15,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.346846847,sorghum,SRN-4841,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.292792793,millet,SE302,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kankia,7.783579,12.427128,0.238738739,millet,SE2124,90000,-0.053984043977878,-0.128085367965211,-0.177967573760107
Kazgail,30.16666667,12.08333333,1,sorghum,NA,90000,0.280929006620094,0.201739260120241,-0.184394062457818
Kazgail,30.16666667,12.08333333,0.5,millet,NA,90000,0.280929006620094,0.201739260120241,-0.184394062457818
Kobo,39.63702,12.149681,0.615097856,sorghum,IS-5603,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.272134203,sorghum,SRN-4841,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.624417521,sorghum,N-13,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.783783784,sorghum,CK-60B,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,1,sorghum,1202B,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.797763281,sorghum,2219B,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.069897484,millet,B-282,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.100652377,millet,Ex-Bomu,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.056849953,millet,J-104,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.069897484,millet,D2-Comp,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.138863001,maize,D-771,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.487418453,maize,Diara,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.657036347,maize,Syn-B23,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Kobo,39.63702,12.149681,0.399813607,maize,L-4,90000,0.0596937080558988,-0.00596273383295685,-0.297226691368987
Maradi,7.103067,13.506128,0.084604716,sorghum,IS-5603,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.145631068,sorghum,SRN-4841,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.084604716,sorghum,N-13,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.13592233,sorghum,CK-60B,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.116504854,sorghum,1202B,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.155339806,sorghum,2219B,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.588072122,millet,B-282,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.485436893,millet,Ex-Bomu,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.104022191,millet,J-104,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,1,millet,D2-Comp,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.78779473,millet,CIVT-II,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.117891817,maize,D-771,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
Maradi,7.103067,13.506128,0.104022191,maize,Diara,90000,0.06997093732113,-0.290735891642202,-0.04310128349035
